images,name,class,pi,category,transmission,power_hp,weight_lbs,price,speed,handling,acceleration,breaking
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_726.jpg?v=1,1979 Triumph TR7 ROADSTER,D,245,CLASSIC SPORTS CARS,RWD,93,2249,250000,5.0,4.7,4.2,4.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_558.jpg?v=1,1970 Triumph TR6 PI,D,419,CLASSIC SPORTS CARS,RWD,150,2438,25000,5.5,4.6,5.0,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_165.jpg,1962 Triumph SPITFIRE,D,203,CLASSIC SPORTS CARS,RWD,63,1828,20000,4.8,4.4,3.9,4.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_518.jpg,1962 Triumph TR3B,D,243,CLASSIC SPORTS CARS,RWD,105,2127,25000,5.0,3.9,5.0,3.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_587.jpg?v=1,2018 TVR GRIFFITH,S1,844,MODERN SPORTS CARS,RWD,480,2646,105000,7.7,7.9,6.9,8.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_039.jpg,2005 TVR SAGARIS,A,797,RETRO SPORTS CARS,RWD,406,2377,86000,7.2,7.1,6.4,7.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_041.jpg,2005 TVR SAGARIS FORZA EDITION,S2,902,RETRO SPORTS CARS,RWD,406,2377,336000,7.9,9.4,7.9,9.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_586.jpg?v=1,2001 TVR TUSCAN S,A,747,RETRO SUPERCARS,RWD,390,2425,250000,7.1,6.3,6.6,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_277.jpg,1998 TVR CERBERA SPEED 12,S1,874,EXTREME TRACK TOYS,RWD,800,2150,500000,9.0,7.7,6.6,7.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_100.jpg,2015 Ultima EVOLUTION COUPE 1020,S2,998,EXTREME TRACK TOYS,RWD,1020,2094,130000,9.0,10.0,8.6,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_083.jpg,2016 Vauxhall CORSA VXR,B,610,HOT HATCH,FWD,202,2851,28000,5.9,6.1,5.2,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_430.jpg,2012 Vauxhall ASTRA VXR,B,684,SUPER HOT HATCH,FWD,276,3252,25000,6.5,6.3,6.1,6.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_530.jpg?v=1,2010 Vauxhall INSIGNIA VXR,B,676,SUPER SALOONS,AWD,322,3880,42000,7.1,6.0,6.8,6.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_616.jpg?v=2,2009 Vauxhall CORSA VXR,C,600,HOT HATCH,FWD,189,2652,250000,6.1,5.9,5.3,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_120.jpg,2005 Vauxhall MONARO VXR,A,716,MODERN MUSCLE,RWD,398,3697,25000,7.6,6.0,6.2,5.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_531.jpg?v=1,2004 Vauxhall VX220 TURBO,A,717,MODERN SPORTS CARS,RWD,197,2050,20000,6.4,6.8,7.1,6.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_029.jpg,1990 Vauxhall LOTUS CARLTON,B,665,RETRO SALOONS,RWD,379,3642,70000,7.2,5.4,5.9,5.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_653.jpg?v=1,2018 Volkswagen #94 VOLKSWAGEN MOTORSPORT I.D R PIKES PEAK,S2,998,EXTREME TRACK TOYS,AWD,671,2425,250000,6.2,10.0,10.0,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_130.jpg,2017 Volkswagen #34 VOLKSWAGEN ANDRETTI RALLYCROSS BEETLE,S1,869,RALLY MONSTERS,AWD,554,2668,500000,5.7,7.8,10.0,8.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_306.jpg,2014 Volkswagen GLOBAL RALLYCROSS BEETLE,S1,846,RALLY MONSTERS,AWD,536,2668,500000,6.1,7.6,10.0,7.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_433.jpg,2014 Volkswagen GOLF R,B,672,SUPER HOT HATCH,AWD,296,3254,50000,6.6,6.0,7.3,5.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_260.jpg,2011 Volkswagen SCIROCCO R,B,678,HOT HATCH,FWD,261,2963,45000,6.5,6.2,6.0,6.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_092.jpg,2010 Volkswagen GOLF R,B,661,SUPER HOT HATCH,AWD,267,3188,64000,6.5,5.8,6.6,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_486.jpg,2008 Volkswagen TOUAREG R50,B,631,SPORTS UTILITY HEROES,AWD,346,5745,48000,6.4,5.9,5.5,6.3
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_424.jpg,2003 Volkswagen GOLF R32,B,630,HOT HATCH,AWD,241,3256,20000,6.4,5.8,6.6,5.4
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_086.jpg,1998 Volkswagen GTI VR6 MK3,C,512,RETRO HOT HATCH,FWD,172,2800,25000,5.9,5.1,5.5,5.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_088.jpg,1995 Volkswagen CORRADO VR6,C,535,RETRO HOT HATCH,FWD,178,2734,20000,6.2,5.2,5.5,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_428.jpg,1992 Volkswagen GOLF GTI16V MK2,D,454,RETRO HOT HATCH,FWD,139,2425,20000,5.5,5.0,5.2,4.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_263.jpg,1983 Volkswagen GOLF GTI,D,408,RETRO HOT HATCH,FWD,113,1909,20000,5.2,4.7,5.4,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_427.jpg,1981 Volkswagen SCIROCCO S,D,264,RETRO HOT HATCH,FWD,74,2015,20000,4.8,4.6,4.4,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_335.jpg,1970 Volkswagen #1107 DESERT DINGO RACING STOCKBUG,D,438,OFFROADS BUGGIES,RWD,92,2165,25000,4.8,6.0,4.7,5.2
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_497.jpg,1969 Volkswagen CLASS 5/1600 BAJA BUG,D,407,OFFROADS BUGGIES,RWD,80,2401,60000,4.6,6.3,4.5,6.1
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_643.jpg?v=1,1967 Volkswagen KARMANN GHIA,D,100,CULT CARS,RWD,54,1852,250000,4.2,4.5,3.7,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_642.jpg?v=1,1967 Volkswagen TYPE 3 1600 L,D,153,CULT CARS,RWD,64,2116,250000,4.6,4.5,3.8,4.5
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_561.jpg?v=1,1966 Volkswagen DOUBLE CAB PICK-UP,D,100,VANS AND UTILITY,RWD,54,2491,50000,3.8,4.0,3.6,4.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_416.jpg,1963 Volkswagen BEETLE,D,100,CULT CARS,RWD,40,1759,20000,4.1,4.0,3.7,3.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_071.jpg,1963 Volkswagen TYPE 2 DE LUXE,D,100,CULT CARS,RWD,51,2513,40000,3.8,4.0,3.6,3.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_414.jpg,1963 Volkswagen TYPE 2 DE LUXE FORZA EDITION,D,100,CULT CARS,RWD,51,2513,290000,3.8,5.9,3.6,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_513.jpg,2016 Volvo IRON KNIGHT,A,797,TRUCKS,RWD,2399,9921,800000,7.6,5.9,7.3,6.9
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_059.jpg,2015 Volvo V60 POLESTAR,B,652,SUPER SALOONS,AWD,346,3986,62000,6.8,5.5,7.0,5.7
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_377.jpg,1997 Volvo 850 R,C,544,RETRO SALOONS,FWD,240,3230,25000,6.5,5.0,5.1,4.6
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_465.jpg,1983 Volvo 242 TURBO EVOLUTION,C,512,CLASSIC RALLY,RWD,225,3175,45000,5.9,4.5,5.5,4.8
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_754.jpg?v=1,2017 VUHL 05RR,S2,926,EXTREME TRACK TOYS,RWD,385,1598,250000,6.9,10.0,9.1,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_204.jpg,2016 W Motors LYKAN HYPERSPORT,S2,907,HYPERCARS,RWD,780,3042,3400000,8.7,8.4,7.7,9.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_490.jpg,1945 WILLYS MB JEEP,D,100,OFFROAD,AWD,60,2136,40000,3.9,4.2,4.0,4.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_698.jpg?v=1,2019 Zenvo TSR-S,S2,972,HYPERCARS,RWD,1177,3411,1200000,8.9,9.9,8.2,10.0
https://www.kudosprime.com/fh4/images/cars/side/fh4_car_371.jpg,2016 Zenvo ST1,S1,900,HYPERCARS,RWD,1086,3721,1000000,8.8,7.9,7.1,8.4
